district,nitrogen,phosphorus,potassium,temperature,ph,rainfall,label,yield,area,season,humidity,irrigation_type,soil_type,year_actual
24,33.26,43.09,38.28,21.53,7.94,534.97,LENTIL,0.01,49703.22,4,65.82,2,4,2012
13,23.82,46.59,48.71,15.45,6.08,515.92,LENTIL,0.01,13051.03,1,45.45,0,3,2023
16,108.77,75.83,98.42,22.96,5.6,832.88,POTATO,0.09163,24527.76,3,60.33,3,1,2010
21,87.57,66.2,71.7,24.55,7.28,567.59,GRAPES,0.032254,12524.38,3,40.82,2,2,2018
33,135.99,68.16,67.44,22.49,6.21,1492.02,TURMERIC,0.12454,42342.11,4,61.19,2,2,2018
26,113.71,61.12,50.61,30.79,7.15,1085.56,MAIZE,0.028045,14661.92,3,71.77,1,1,2017
12,84.2,47.47,47.14,27.35,6.49,241.35,BAJRA,0.026601,1833.52,4,33.9,0,0,2021
10,112.8,60.71,87.78,26.1,6.01,400.04,GRAPES,0.029241,338.36,4,38.54,4,3,2022
19,122.1,70.79,86.3,19.97,5.96,400.02,POTATO,0.168485,37846.18,1,50.02,2,2,2010
2,23.83,54.71,35.0,20.75,6.32,550.91,GRAM,0.02358,46092.76,2,38.09,2,4,2012
11,38.57,66.81,55.19,30.88,6.59,865.35,SOYABEAN,0.023908,18636.85,2,57.31,0,4,2019
14,137.38,66.3,69.36,25.14,6.56,511.2,COTTON,0.077772,5220.06,3,69.56,2,1,2013
14,98.75,54.43,52.51,30.79,6.56,641.12,JOWAR,0.033717,1257.05,1,47.74,0,1,2022
28,24.77,40.61,41.46,22.93,6.26,588.17,GRAM,0.031831,5705.36,4,52.93,0,4,2015
8,129.35,78.62,98.62,17.49,6.04,810.41,POTATO,0.216732,24624.14,4,77.17,0,0,2020
14,121.99,66.72,55.0,20.82,6.71,584.64,COTTON,0.063917,49576.34,4,71.34,2,0,2010
28,109.44,66.75,47.45,20.6,6.95,741.84,WHEAT,0.060559,8084.54,2,62.27,0,2,2021
28,128.16,72.29,94.56,24.34,6.01,647.74,POTATO,0.13094,27567.12,1,77.58,1,0,2015
2,101.82,47.37,41.0,31.91,6.86,705.0,JOWAR,0.073771,44519.15,1,56.64,0,0,2012
22,126.03,73.37,96.43,16.76,5.64,512.2,POTATO,0.100713,20601.43,2,61.25,2,2,2021
12,90.52,53.38,59.43,29.25,7.01,875.56,ONION,0.13727,22902.54,3,65.99,1,1,2021
1,106.65,68.95,43.64,16.66,7.17,844.11,WHEAT,0.099382,41514.84,3,62.08,2,0,2016
6,125.24,66.32,81.52,16.67,6.45,461.59,POTATO,0.091374,10510.17,1,61.96,1,2,2015
2,109.75,53.2,62.12,21.85,7.93,608.26,COTTON,0.046835,43525.25,2,58.93,3,0,2013
6,136.95,69.69,86.85,34.09,6.65,1579.0,SUGARCANE,0.493294,19081.5,4,58.06,2,0,2023
33,120.4,51.21,59.04,30.95,7.86,806.77,COTTON,0.055759,39501.01,1,58.46,1,0,2020
24,137.86,71.87,75.85,25.42,6.74,1846.91,TURMERIC,0.350844,48555.53,1,66.35,0,2,2014
15,88.85,44.68,44.81,36.15,7.14,563.81,BAJRA,0.01,10733.92,2,58.94,0,0,2021
6,97.85,53.35,67.46,28.04,6.75,884.26,ONION,0.259507,8727.86,3,44.49,2,0,2022
13,87.0,68.64,55.23,20.52,6.89,457.71,ONION,0.225336,27214.87,3,66.11,1,3,2016
17,22.2,32.9,23.54,36.43,7.21,399.65,MOTHBEANS,0.073505,24667.93,3,34.24,0,0,2022
8,13.4,47.95,33.0,34.4,7.59,651.65,MOTHBEANS,0.041386,48366.38,4,44.52,0,0,2014
20,111.35,73.06,85.29,23.69,6.38,436.87,GRAPES,0.037736,2361.36,4,52.77,4,4,2018
33,102.01,59.4,44.41,10.52,6.42,534.17,WHEAT,0.01,36605.98,2,48.03,1,0,2018
16,36.91,42.89,38.56,22.8,7.37,601.89,LENTIL,0.054249,3833.28,1,63.24,0,3,2016
10,90.5,51.43,48.74,29.48,6.63,460.51,JOWAR,0.027263,25537.86,3,50.79,1,0,2021
21,97.72,48.9,45.87,29.79,7.08,598.53,BAJRA,0.048102,34811.35,2,43.46,1,0,2013
24,120.39,50.55,63.44,33.09,6.74,1166.75,COTTON,0.059508,11009.7,3,64.12,3,0,2022
32,27.22,53.12,35.69,17.34,7.96,324.47,GRAM,0.01,1478.39,4,38.27,1,3,2013
2,24.51,61.45,58.09,34.51,6.95,1085.18,GROUNDNUT,0.01,40203.39,2,49.28,0,3,2014
24,104.6,72.15,94.03,15.54,5.71,902.19,POTATO,0.064261,40459.49,2,54.42,2,1,2017
3,120.98,55.07,41.1,15.55,6.74,373.23,WHEAT,0.054523,13273.54,2,58.53,2,0,2010
33,38.4,40.31,56.33,27.14,6.14,446.96,BLACKGRAM,0.069975,49785.96,4,77.54,0,4,2020
25,85.46,44.86,40.74,22.62,6.67,416.06,JOWAR,0.047302,39004.45,3,50.04,0,0,2012
31,130.24,67.14,55.6,26.69,6.1,889.92,COTTON,0.109627,42147.19,3,65.63,1,0,2010
17,35.38,45.6,54.57,31.96,7.31,833.17,BLACKGRAM,0.072229,42745.9,4,61.06,0,2,2023
19,154.9,67.33,62.22,29.62,7.04,1851.25,BANANA,0.957015,13503.89,2,79.77,3,0,2019
33,32.94,41.79,49.71,33.33,7.46,808.24,BLACKGRAM,0.048291,5670.61,4,60.04,0,4,2023
12,153.64,67.99,82.9,27.02,7.13,1935.28,SUGARCANE,1.501992,45358.5,3,82.02,1,1,2022
12,129.3,69.37,74.34,27.47,6.31,1107.58,TURMERIC,0.139528,22570.46,1,76.16,3,3,2015
15,118.13,66.09,53.29,21.09,7.36,930.91,COTTON,0.041309,20544.74,3,40.08,3,0,2023
18,107.55,52.34,58.37,28.22,6.23,1428.99,RICE,0.145138,44888.27,4,87.27,0,1,2015
22,100.51,57.63,62.0,22.81,6.54,689.82,ONION,0.242387,46305.56,4,47.96,0,0,2018
14,111.0,78.75,92.92,19.89,6.37,904.49,POTATO,0.2765,477.88,1,72.07,1,0,2015
9,111.31,64.43,75.1,20.55,6.99,698.82,GRAPES,0.040438,7966.14,4,62.1,3,3,2012
33,151.18,61.52,89.74,22.95,6.45,1365.25,SUGARCANE,0.139137,34442.73,2,79.86,2,2,2010
30,113.66,57.48,50.12,24.55,6.44,992.7,RICE,0.011633,7567.87,2,81.07,2,2,2021
31,103.15,71.12,70.12,21.44,6.05,470.05,GRAPES,0.01,34980.43,4,71.66,3,4,2016
27,91.07,64.42,68.16,25.9,6.16,996.53,ONION,0.207903,42910.29,1,60.63,3,0,2016
35,113.59,66.81,44.02,16.82,6.74,376.04,WHEAT,0.072055,10557.67,1,61.95,1,2,2018
11,126.02,71.53,93.11,24.04,5.77,824.87,POTATO,0.085229,24571.08,2,78.01,2,2,2016
10,126.89,66.6,53.65,22.19,7.08,687.76,WHEAT,0.041334,31116.21,4,50.65,1,1,2013
5,93.43,48.73,54.85,32.84,6.09,574.95,BAJRA,0.026929,49567.26,4,44.2,0,0,2021
32,30.84,50.68,47.04,27.35,6.57,778.06,BLACKGRAM,0.055956,19345.56,2,59.11,0,3,2016
5,30.48,68.36,54.57,27.29,6.91,719.27,SOYABEAN,0.029525,33622.89,1,69.65,0,3,2013
6,97.5,51.5,45.43,34.51,6.41,530.51,BAJRA,0.025207,5293.39,3,59.68,0,1,2019
11,103.08,69.11,44.29,22.71,6.6,756.06,WHEAT,0.029027,7695.78,2,42.02,0,1,2019
32,87.66,52.33,49.89,27.44,7.04,402.82,BAJRA,0.026522,13670.11,1,32.31,0,0,2015
1,116.4,69.73,52.53,20.82,6.98,319.7,WHEAT,0.019423,30859.0,4,40.79,0,0,2010
26,36.26,51.44,41.43,16.59,7.16,505.73,LENTIL,0.022191,7029.4,1,66.33,1,3,2023
33,120.34,62.77,48.97,17.56,6.64,454.08,WHEAT,0.064734,9235.48,3,35.59,0,1,2012
13,89.66,47.71,52.44,36.34,6.13,510.78,BAJRA,0.01,5613.13,3,36.47,0,0,2018
27,159.6,69.11,60.45,28.95,6.44,1421.59,BANANA,0.855665,37503.64,2,66.33,4,0,2022
33,25.57,61.17,45.72,20.07,6.69,935.08,SOYABEAN,0.01,9331.07,4,45.68,0,3,2018
13,103.92,40.92,53.33,24.3,7.0,319.15,JOWAR,0.01,6015.19,2,52.77,0,2,2022
15,38.53,62.64,45.2,28.19,6.91,678.15,GROUNDNUT,0.038435,10163.9,2,62.23,1,4,2020
10,141.68,73.61,76.25,32.36,7.15,1787.41,SUGARCANE,0.529265,41316.0,1,72.01,2,1,2022
22,121.15,76.8,99.76,22.58,6.22,514.68,POTATO,0.173122,23569.77,1,58.24,2,0,2011
4,25.61,31.9,25.04,28.15,7.85,716.68,MOTHBEANS,0.024227,19491.97,4,40.24,0,0,2022
35,127.93,64.14,49.06,23.28,6.95,1113.51,RICE,0.01,8830.33,4,73.8,2,2,2014
33,149.25,82.02,72.87,26.51,7.27,1546.28,BANANA,0.734274,1561.53,3,70.66,3,0,2011
33,22.95,64.91,64.67,30.49,6.91,454.72,GROUNDNUT,0.029399,45306.18,1,69.05,0,3,2013
2,136.3,68.99,59.6,24.26,6.03,1431.02,RICE,0.063503,35336.74,2,79.09,3,2,2015
1,136.45,60.35,76.06,30.59,7.09,1212.03,SUGARCANE,0.631385,1534.03,1,60.6,4,2,2012
32,101.27,62.71,57.65,22.96,6.04,505.98,ONION,0.174197,6003.91,4,57.32,1,0,2011
1,24.54,47.76,21.5,25.66,7.04,760.44,MOTHBEANS,0.01,4687.37,1,54.28,0,0,2011
16,130.35,63.54,46.41,31.89,6.21,845.96,MAIZE,0.01,40000.99,1,75.11,4,2,2023
14,20.08,46.2,46.06,15.17,6.18,681.72,GRAM,0.013486,30764.62,2,55.47,1,4,2020
31,142.15,71.2,72.79,27.32,6.44,1068.03,SUGARCANE,0.502953,46575.24,4,60.13,2,2,2011
9,95.74,59.67,85.66,23.76,6.71,644.23,GRAPES,0.051605,34574.35,1,68.13,3,4,2015
3,127.92,59.05,52.61,32.87,6.16,431.74,COTTON,0.010727,17849.51,3,65.98,2,0,2019
17,36.71,40.03,38.89,18.94,6.98,645.74,LENTIL,0.124727,21458.83,1,67.51,1,4,2020
16,111.9,78.93,96.92,19.85,5.97,473.81,POTATO,0.155382,15858.79,4,59.92,1,1,2014
15,102.29,52.91,70.76,27.21,7.39,328.82,ONION,0.07543,4824.7,1,60.48,1,1,2017
26,34.97,66.1,49.25,30.23,6.74,542.69,GROUNDNUT,0.023389,5579.93,3,69.19,0,3,2012
4,89.62,47.46,51.48,34.28,6.8,317.62,BAJRA,0.032226,16784.7,1,45.83,0,0,2019
24,128.03,74.7,63.6,29.69,6.31,1982.9,TURMERIC,0.134812,26661.76,2,73.06,3,2,2014
34,133.28,70.74,65.99,22.48,6.28,1259.42,TURMERIC,0.062836,786.04,3,70.51,2,1,2011
12,106.35,66.78,72.31,34.72,7.4,727.6,GRAPES,0.01,48132.98,1,64.06,3,4,2023
18,31.78,55.21,43.54,24.63,6.16,650.81,GRAM,0.01,47104.04,3,60.8,1,4,2015
31,101.06,57.05,76.66,24.82,6.04,403.95,GRAPES,0.026882,22170.91,2,42.25,4,3,2014
26,27.45,55.37,49.43,21.96,6.73,825.08,LENTIL,0.097343,45730.81,1,42.75,0,4,2010
7,83.23,54.74,73.72,23.65,7.37,348.05,ONION,0.157761,33126.32,2,59.81,2,1,2019
24,80.16,40.14,46.91,28.06,6.57,599.45,BAJRA,0.036178,1226.23,3,51.81,0,0,2021
34,114.33,69.88,41.33,17.71,6.14,667.11,WHEAT,0.068398,14852.9,2,52.76,0,3,2010
15,139.62,71.78,82.34,23.65,7.41,1462.74,SUGARCANE,0.269733,37985.63,3,61.96,4,1,2010
14,27.63,71.42,46.29,23.16,6.01,1068.94,SOYABEAN,0.028784,3665.38,3,69.06,0,1,2013
10,32.46,41.51,39.56,24.82,6.71,358.83,GRAM,0.019751,20621.94,3,55.12,1,4,2014
5,131.4,58.61,53.8,34.52,6.6,1082.91,RICE,0.017404,9682.43,1,68.35,3,2,2023
25,17.65,44.68,28.08,38.57,6.65,678.76,MOTHBEANS,0.035345,14665.28,3,53.6,2,0,2018
16,13.18,33.26,37.65,26.57,6.84,302.3,MOTHBEANS,0.01,20094.7,2,61.26,0,0,2010
19,122.47,64.59,51.43,27.54,5.78,1491.6,RICE,0.071868,46223.92,3,73.05,2,2,2011
3,31.13,47.59,58.35,34.27,6.01,607.38,BLACKGRAM,0.01,32211.97,2,66.26,0,3,2014
9,96.39,48.43,40.1,25.4,7.75,511.34,JOWAR,0.01,36457.92,1,64.92,0,0,2023
20,115.13,66.94,59.15,18.78,5.97,959.37,MAIZE,0.033409,9661.96,1,51.49,2,1,2016
35,84.81,66.88,55.06,29.38,7.21,776.34,ONION,0.11101,14420.6,3,72.66,3,0,2013
26,134.8,74.2,77.42,29.46,6.22,1579.52,BANANA,0.599208,22444.77,3,77.59,3,1,2020
5,116.9,64.22,51.64,12.81,6.58,369.68,WHEAT,0.021319,14076.8,4,55.41,0,1,2014
22,108.42,75.9,84.96,17.25,6.29,696.1,POTATO,0.091853,47311.55,2,79.77,0,1,2010
7,139.23,60.66,51.33,28.59,5.91,1020.13,MAIZE,0.03664,16082.78,2,63.07,0,1,2020
26,21.42,60.91,44.74,21.33,6.33,746.2,SOYABEAN,0.013251,34323.59,2,64.87,0,3,2011
16,20.61,47.39,24.26,25.45,7.5,417.56,MOTHBEANS,0.025056,36188.52,3,43.15,0,0,2017
7,144.26,66.72,87.51,32.44,6.78,1699.77,SUGARCANE,0.681322,10796.07,3,77.45,2,3,2010
34,35.4,55.28,46.34,26.36,6.06,915.06,GROUNDNUT,0.029596,28610.09,4,74.27,0,4,2013
19,12.68,46.23,39.8,28.06,7.37,673.15,MOTHBEANS,0.010057,35871.29,1,46.5,0,0,2019
21,20.91,42.34,26.06,25.13,6.79,492.29,MOTHBEANS,0.01,17881.33,3,60.65,0,0,2017
8,26.83,59.85,56.93,34.46,6.45,792.62,GROUNDNUT,0.01,4717.3,2,57.32,1,3,2016
3,125.0,63.06,58.36,28.94,7.26,472.26,COTTON,0.083043,22303.01,3,66.11,1,0,2011
21,84.65,53.22,44.92,35.31,7.46,314.07,BAJRA,0.01,40353.62,4,57.17,0,0,2012
33,133.76,69.32,85.59,25.47,7.42,1143.92,SUGARCANE,0.481669,48045.57,1,59.37,2,0,2015
27,96.54,41.47,50.56,30.12,6.68,217.64,BAJRA,0.031801,15568.01,2,42.49,0,0,2019
18,30.36,54.82,49.82,29.48,6.83,574.31,BLACKGRAM,0.094415,35397.36,2,66.3,1,2,2021
26,96.43,48.32,42.7,31.32,7.18,576.39,BAJRA,0.04,44002.54,1,43.88,0,0,2013
7,80.04,67.54,70.2,29.02,7.23,711.45,ONION,0.139336,4760.1,4,50.19,0,0,2023
33,105.9,42.39,40.23,26.17,7.19,395.39,JOWAR,0.020146,21661.93,1,44.68,1,0,2018
11,94.11,50.14,52.1,36.83,6.49,305.7,BAJRA,0.027847,3116.3,2,57.47,0,0,2020
4,103.05,54.7,53.67,30.31,7.18,472.94,JOWAR,0.036991,24468.62,2,40.19,0,0,2018
31,24.96,55.63,38.91,20.88,7.68,433.58,LENTIL,0.032472,17572.75,4,51.02,0,1,2012
34,101.68,72.71,86.08,23.65,5.61,890.06,POTATO,0.090473,36589.51,1,72.81,0,0,2018
9,84.61,61.32,62.0,27.09,7.02,352.0,ONION,0.261848,37825.51,1,52.05,1,2,2010
13,33.51,66.7,63.08,31.04,6.88,1054.77,GROUNDNUT,0.020429,29458.27,3,58.32,1,3,2018
20,32.72,68.68,50.49,23.0,6.58,1097.88,SOYABEAN,0.035231,46627.34,4,59.5,0,2,2011
28,121.31,55.16,54.31,27.79,5.97,871.12,MAIZE,0.014866,15514.84,3,54.17,2,3,2022
6,122.59,75.49,71.64,21.18,5.83,1498.26,TURMERIC,0.086325,19133.76,4,74.72,1,0,2018
30,134.51,75.93,77.33,29.44,6.24,1277.61,TURMERIC,0.07886,41953.07,3,68.63,3,1,2023
11,80.48,42.27,43.68,30.7,7.45,466.05,JOWAR,0.01,3412.18,4,39.05,0,0,2010
11,25.22,44.74,24.67,39.37,7.64,493.76,MOTHBEANS,0.034126,994.77,3,43.73,0,0,2023
15,107.38,40.23,49.64,28.78,7.07,631.82,JOWAR,0.072602,29121.23,1,35.66,0,0,2014
33,21.55,49.95,23.63,25.15,7.63,651.7,MOTHBEANS,0.039001,27128.74,1,43.79,0,0,2021
23,93.69,41.61,44.1,32.22,7.54,473.83,JOWAR,0.01,37489.72,1,37.83,0,0,2013
10,126.2,79.29,70.73,21.26,6.69,1228.94,TURMERIC,0.15224,31239.71,3,87.21,0,1,2013
14,87.7,41.87,50.7,27.12,6.38,416.33,JOWAR,0.021545,11091.28,3,48.81,0,0,2010
8,21.5,55.46,35.11,16.65,6.29,409.44,GRAM,0.014263,48381.13,2,63.32,0,3,2015
29,84.1,52.67,47.13,26.6,7.18,422.61,JOWAR,0.011085,6229.04,1,52.35,0,0,2015
7,99.99,54.51,46.38,28.84,6.8,401.65,JOWAR,0.046274,40886.38,3,32.28,0,0,2016
20,125.64,64.85,50.21,25.69,5.99,1003.52,RICE,0.01,48168.1,4,70.26,1,1,2019
6,113.63,76.86,88.83,24.42,6.16,784.97,POTATO,0.057047,46568.16,3,52.86,1,1,2013
11,23.8,78.08,51.81,31.51,6.49,700.28,SOYABEAN,0.01,24499.53,1,50.05,0,3,2017
33,134.82,65.66,74.26,27.72,6.72,1288.76,SUGARCANE,1.195416,41528.46,1,63.74,0,1,2018
28,91.61,64.1,70.97,21.58,6.44,340.83,ONION,0.176996,33598.87,4,57.18,1,0,2014
5,33.15,59.1,44.63,15.89,7.2,306.76,GRAM,0.01109,46811.69,3,54.87,1,4,2023
14,35.46,68.43,50.79,22.77,6.22,769.25,SOYABEAN,0.012967,3712.57,3,59.24,0,3,2016
18,120.5,69.23,43.03,20.99,7.41,801.86,WHEAT,0.015263,4827.46,1,40.96,0,1,2017
28,111.56,65.64,80.69,31.94,6.17,867.85,GRAPES,0.026615,14186.34,1,73.2,4,4,2015
28,38.38,64.33,42.89,30.71,6.3,935.4,SOYABEAN,0.01,46390.07,2,73.31,0,3,2016
35,115.34,61.59,61.98,29.4,6.41,561.15,COTTON,0.085539,46515.54,2,54.08,1,0,2015
8,87.19,65.53,59.84,22.99,6.49,500.62,ONION,0.196864,12478.9,4,47.71,1,1,2018
28,21.76,67.38,43.44,27.04,6.21,614.83,SOYABEAN,0.016558,26352.88,4,63.25,1,4,2022
29,21.9,62.29,52.24,23.86,6.91,1078.42,SOYABEAN,0.03134,21115.95,1,72.54,0,1,2021
8,32.66,77.84,43.05,27.98,6.3,819.99,SOYABEAN,0.028976,1148.66,4,69.3,0,3,2012
27,88.56,47.81,52.79,30.87,6.17,388.62,JOWAR,0.024181,31131.97,2,48.57,0,0,2011
4,152.01,75.72,87.25,24.63,6.83,1552.85,SUGARCANE,0.99631,29536.69,4,68.85,0,2,2010
21,90.0,63.95,56.66,26.63,7.49,490.57,ONION,0.0921,26832.9,2,41.75,1,0,2010
11,20.4,58.49,34.1,25.52,7.73,640.8,LENTIL,0.068137,9869.26,1,43.61,0,4,2014
3,95.3,67.51,65.6,27.41,6.69,537.87,ONION,0.21265,41797.64,1,68.15,2,0,2011
19,124.8,72.15,92.81,22.66,5.7,928.17,POTATO,0.084126,46490.99,1,57.37,0,1,2020
24,91.88,52.83,65.2,26.28,6.87,949.54,ONION,0.26989,11901.92,3,56.95,1,0,2020
11,139.86,55.73,53.86,25.34,6.64,934.42,MAIZE,0.135562,48543.87,1,70.79,2,0,2018
25,86.19,54.64,57.06,20.67,6.62,673.69,ONION,0.130129,33974.7,3,57.63,1,2,2022
32,38.22,42.22,38.51,22.44,7.24,709.56,LENTIL,0.113387,9987.62,2,59.22,0,3,2014
26,116.49,63.42,40.34,21.76,7.5,720.98,WHEAT,0.01,42315.19,4,63.17,0,0,2020
31,115.46,65.47,56.4,27.7,7.33,602.04,MAIZE,0.019279,24256.79,2,51.15,1,1,2014
13,36.48,58.73,47.56,30.6,6.44,785.56,BLACKGRAM,0.042098,1020.01,2,75.1,0,3,2011
4,97.73,44.12,42.08,25.43,6.23,387.15,BAJRA,0.01,23618.09,1,37.23,0,2,2020
7,110.43,58.74,46.28,13.78,6.48,664.27,WHEAT,0.07472,24696.8,2,54.03,3,0,2021
13,140.95,64.67,74.33,32.51,6.2,1812.52,SUGARCANE,0.596744,2472.07,4,86.12,3,2,2015
12,17.85,39.47,26.24,30.37,7.31,671.22,MOTHBEANS,0.013485,17693.29,3,35.94,0,0,2016
12,120.03,70.47,60.2,20.46,5.6,1793.13,TURMERIC,0.088779,49438.53,1,73.31,0,0,2016
22,18.71,42.28,36.0,25.42,7.15,398.78,MOTHBEANS,0.01,18686.27,2,57.41,0,1,2013
1,38.79,44.43,59.7,32.76,7.35,654.55,BLACKGRAM,0.060886,35191.33,1,73.0,0,3,2021
17,87.97,64.81,87.46,32.89,6.18,827.59,GRAPES,0.01,22191.12,3,68.19,2,4,2022
16,31.57,52.5,47.78,31.38,6.72,722.33,BLACKGRAM,0.141535,213.15,4,73.99,0,2,2018
13,35.87,69.3,54.56,29.34,6.13,497.1,GROUNDNUT,0.030968,38127.75,1,69.03,0,4,2022
18,89.3,42.43,49.17,24.47,6.98,501.38,JOWAR,0.01,33512.9,2,57.04,0,0,2016
19,33.87,58.75,49.09,24.2,6.26,898.64,GROUNDNUT,0.01,18184.72,3,73.26,0,4,2013
19,95.12,40.89,45.89,33.05,6.08,465.17,JOWAR,0.01,35328.19,4,33.27,0,0,2013
7,20.13,40.42,38.87,16.12,7.12,780.48,LENTIL,0.01,29677.19,3,51.85,1,3,2010
9,99.59,62.81,77.93,21.16,6.56,797.74,GRAPES,0.040133,39814.18,3,44.39,3,4,2013
10,101.62,62.43,44.93,12.25,7.49,828.84,WHEAT,0.019281,37011.23,1,61.57,0,1,2021
7,101.96,53.43,54.05,32.47,7.37,622.51,JOWAR,0.045216,5578.39,1,63.12,2,0,2011
22,80.32,54.46,45.65,32.27,6.15,540.82,BAJRA,0.029307,4077.78,4,45.44,0,0,2017
14,139.34,55.88,50.78,23.27,6.03,473.74,MAIZE,0.037567,17940.31,1,73.32,1,0,2010
9,100.57,53.26,68.64,18.05,7.38,557.88,ONION,0.01,6606.3,3,41.61,1,1,2016
22,34.87,70.28,59.03,28.11,6.92,506.12,SOYABEAN,0.021472,40422.37,2,56.48,0,1,2011
28,140.99,63.36,83.15,31.41,6.55,1204.44,SUGARCANE,0.86027,29946.31,1,83.81,2,2,2015
8,11.67,37.53,21.58,30.0,6.7,473.23,MOTHBEANS,0.01,17363.28,3,55.7,0,0,2023
6,21.99,64.4,48.06,23.16,6.11,881.53,GROUNDNUT,0.01,6746.29,4,72.12,0,3,2010
18,34.13,59.74,57.31,30.89,6.22,469.76,BLACKGRAM,0.033736,38730.74,1,57.92,0,1,2023
27,128.96,67.5,50.76,14.55,6.97,540.64,WHEAT,0.040643,19667.99,3,50.47,0,0,2017
9,116.99,72.73,83.3,15.39,6.27,923.8,POTATO,0.01,27197.54,3,74.23,2,0,2016
29,105.42,78.97,97.94,21.03,6.35,469.15,POTATO,0.174802,5690.85,3,60.96,1,0,2014
16,20.2,53.56,45.74,34.72,6.36,1059.92,GROUNDNUT,0.01,20487.98,1,69.93,0,4,2022
17,109.14,53.67,44.25,23.84,7.29,634.74,JOWAR,0.01,32802.89,3,55.75,0,0,2023
31,81.68,44.9,48.4,34.84,6.29,422.47,BAJRA,0.030739,31736.88,2,37.76,1,0,2015
24,37.23,56.07,56.13,26.43,6.93,770.93,GROUNDNUT,0.016531,7176.74,3,47.0,0,2,2022
10,27.26,63.3,47.82,30.01,6.26,885.61,GROUNDNUT,0.026932,29634.14,2,72.62,0,4,2011
21,88.81,50.61,48.82,27.6,6.51,551.89,BAJRA,0.011964,27736.16,2,58.42,0,0,2010
31,20.43,57.48,34.71,17.39,7.35,842.16,LENTIL,0.046812,37141.37,4,57.41,0,4,2020
10,125.39,66.88,79.94,26.39,5.55,1093.18,TURMERIC,0.099469,20304.33,3,74.84,1,0,2018
29,101.1,67.87,52.53,28.51,6.91,704.59,MAIZE,0.074938,37241.43,1,68.89,2,2,2023
22,27.0,51.38,42.96,22.7,6.51,374.13,GRAM,0.01,32346.67,3,39.79,1,3,2022
12,157.93,78.87,75.0,31.71,7.18,1905.41,SUGARCANE,1.196137,39758.21,3,69.65,4,1,2017
24,132.03,57.9,50.85,31.24,7.76,413.13,COTTON,0.047952,49059.41,1,60.41,2,0,2019
1,102.47,57.44,60.63,25.25,6.79,460.09,MAIZE,0.076079,44846.65,1,51.44,3,2,2010
35,138.54,72.37,66.11,26.82,5.78,1806.22,TURMERIC,0.201221,43819.58,2,73.9,0,1,2018
16,133.39,62.23,75.74,28.37,7.01,1105.19,SUGARCANE,0.926479,42527.17,4,77.56,2,3,2016
29,101.54,78.38,82.7,20.1,5.92,851.66,POTATO,0.200153,21320.58,1,71.77,1,0,2020
9,108.58,46.77,43.85,25.46,6.23,723.41,JOWAR,0.01,34149.1,3,31.79,0,1,2016
7,105.59,50.99,49.23,29.4,7.69,784.47,JOWAR,0.032336,46586.85,4,38.23,0,0,2019
34,27.17,53.85,49.8,22.34,6.41,886.15,LENTIL,0.06918,3612.23,3,56.25,3,3,2018
6,155.06,69.67,86.76,25.78,7.22,1266.85,SUGARCANE,0.744513,13405.47,3,70.85,2,2,2022
31,116.61,69.7,51.95,15.96,7.19,800.9,WHEAT,0.055983,11855.24,4,38.03,2,1,2019
26,143.25,65.4,60.81,27.62,6.03,1232.94,TURMERIC,0.162872,3263.59,4,64.89,2,0,2019
31,92.8,61.49,83.88,29.77,6.8,884.72,GRAPES,0.058612,23815.76,4,59.15,1,4,2018
13,131.14,67.66,53.18,23.92,7.28,866.56,COTTON,0.089406,2557.13,2,57.2,1,0,2022
11,137.76,78.58,67.11,29.64,5.8,1808.64,TURMERIC,0.01,42311.7,4,76.97,2,1,2017
23,114.79,64.78,43.03,17.5,6.46,334.69,WHEAT,0.035966,25019.73,2,64.73,0,0,2023
15,147.61,66.52,76.87,25.13,6.84,920.27,BANANA,0.430065,47305.53,1,78.66,4,2,2010
24,22.57,49.33,36.91,23.41,7.96,864.3,LENTIL,0.01479,48420.05,2,56.69,0,3,2019
15,24.84,59.61,48.03,25.1,6.89,666.92,BLACKGRAM,0.01,31525.35,3,53.94,1,2,2014
23,115.48,65.3,42.52,17.52,6.48,766.41,WHEAT,0.107885,32636.63,1,58.5,0,0,2011
23,24.37,58.88,48.09,20.4,6.62,385.11,GRAM,0.019077,23833.03,3,46.5,0,2,2017
2,24.96,33.33,21.46,34.49,7.16,715.08,MOTHBEANS,0.058033,41810.13,2,60.8,0,0,2021
30,106.56,60.09,63.78,18.06,6.69,638.67,MAIZE,0.01,43163.68,1,65.37,2,2,2011
10,20.36,48.56,45.3,20.83,6.8,458.52,LENTIL,0.069117,3976.42,3,58.69,0,4,2014
13,31.76,45.54,41.63,27.41,6.69,722.37,BLACKGRAM,0.137854,8365.82,1,70.34,1,2,2019
26,20.36,38.44,36.37,34.44,7.03,766.78,MOTHBEANS,0.026194,4500.21,1,46.69,0,1,2021
22,28.72,58.66,57.56,30.63,7.1,614.84,BLACKGRAM,0.14708,29241.42,2,68.55,0,3,2020
22,26.53,48.99,49.08,25.97,7.18,592.3,BLACKGRAM,0.01,18457.42,4,61.22,0,4,2018
26,125.46,64.98,40.53,31.48,5.61,1766.24,RICE,0.053868,11640.82,4,61.71,2,1,2016
32,109.77,57.02,79.34,25.73,6.06,723.89,GRAPES,0.041077,27268.03,4,62.67,4,2,2023
